门店ID,排名,地点名称,距离(km),配送次数,纬度,经度
SHBS56,30,骏逸公寓,0.63,6,31.2636,121.5702
SHBS56,31,,4.2,6,31.2632,121.621
SHBS56,32,,2.57,6,31.2428,121.5892
SHBS56,33,碧玉澜庭,0.7,5,31.2695,121.5756
SHBS56,34,,0.63,5,31.2684,121.5738
SHBS56,35,阳光城睿湾上海碧云服务公寓,2.99,5,31.2413,121.5948
SHBS56,36,,1.09,5,31.2731,121.5781
SHBS56,37,,2.43,5,31.2769,121.5969
SHBS56,38,银珠商厦6号楼,2.36,5,31.2532,121.555
SHBS56,39,碧玉澜庭,0.71,5,31.2697,121.5759
SHBS56,40,东二小区(东南1门),2.06,5,31.2684,121.5977
SHBS56,41,金杨九街坊,1.22,5,31.2533,121.5819
SHBS56,42,,0.63,5,31.261,121.5708
SHBS56,43,,2.44,4,31.2466,121.5934
SHBS56,44,融创精彩天地B座,2.59,4,31.2774,121.5985
SHBS56,45,,0.95,4,31.255,121.5789
SHBS56,46,,1.21,4,31.2569,121.5666
SHBS56,47,,2.49,4,31.2815,121.5921
SHBS56,48,,3.49,4,31.2784,121.609
SHBS56,49,天物空间,2.69,4,31.2567,121.604
SHBS56,50,,2.39,4,31.2566,121.6007
BJW61,1,中国产学研成果转化基地,0.2,44,40.0104,116.3527
BJW61,2,学清嘉创大厦C座,0.58,41,40.014,116.3528
BJW61,3,中国农业大学东校区一号学生公寓A座,0.9,21,40.0015,116.3584
BJW61,4,中关村东升科技园·学院园,0.08,17,40.0096,116.354
BJW61,5,清枫华景园,0.72,17,40.0127,116.3472
BJW61,6,清河强佑资产大厦,2.5,16,40.0306,116.3465
BJW61,7,学知轩,0.38,16,40.0122,116.353
BJW61,8,荷清大厦,2.26,14,40.0142,116.3284
BJW61,9,中国科学院半导体研究所宿舍区,0.93,13,40.0073,116.3432
BJW61,10,学清嘉创大厦B座,0.6,13,40.0142,116.3529
BJW61,11,鸿运大厦,1.49,13,40.0202,116.3447
BJW61,12,中建壹品·学府公馆,0.69,12,40.0075,116.3619
BJW61,13,喷泉广场,0.99,12,40.017,116.3492
BJW61,14,双清大厦(北门),1.17,12,40.0077,116.3403
BJW61,15,学知轩,0.37,12,40.0121,116.353
BJW61,16,上林世家,2.01,12,40.0196,116.3729
BJW61,17,,0.93,11,40.0017,116.3482
BJW61,18,双泉嘉苑,0.54,11,40.0098,116.3602
BJW61,19,双清大厦,1.16,10,40.0076,116.3405
BJW61,20,城华园,0.44,10,40.0123,116.3514
BJW61,21,双清综合楼,1.15,10,40.0102,116.3406
BJW61,22,清华大学紫荆学生公寓21号楼,1.77,9,40.0106,116.3333
BJW61,23,中国农业大学东校区学生3号公寓,0.75,9,40.0049,116.3611
BJW61,24,城华园,0.35,9,40.0114,116.3515
BJW61,25,强佑·清河新城东区,2.12,9,40.0275,116.3487
BJW61,26,创达大厦,1.1,8,40.0019,116.3631
BJW61,27,国奥村,2.38,8,40.0075,116.3818
BJW61,28,城华园,0.49,8,40.0127,116.3511
BJW61,29,学清苑,0.55,8,40.0138,116.3541
BJW61,30,,0.47,8,40.0114,116.3584
BJW61,31,,0.44,8,40.0123,116.3515
BJW61,32,六道口社区,0.46,7,40.0053,116.3511
BJW61,33,,0.72,7,40.0135,116.3481
BJW61,34,,0.41,7,40.0123,116.3557
BJW61,35,清华大学紫荆学生公寓23号楼,1.67,7,40.0096,116.3344
BJW61,36,,2.28,7,40.0203,116.3762
BJW61,37,中国农业大学东校区学生3号公寓,0.77,7,40.0048,116.3613
BJW61,38,懿品阁,1.61,7,40.0071,116.3727
BJW61,39,双清路16号院,1.03,7,40.0117,116.3424
BJW61,40,双清苑,1.13,7,40.0132,116.342
BJW61,41,澳林PARK国际公寓(北门),1.68,7,40.0173,116.3703
BJW61,42,橡树湾4期,2.72,7,40.0287,116.3354
BJW61,43,,1.07,7,40.0019,116.3626
BJW61,44,北京林业大学青年教师公寓楼,1.39,7,40.0009,116.3414
BJW61,45,金码大厦B座,0.8,7,40.0127,116.346
BJW61,46,,0.69,7,40.0078,116.362
BJW61,47,,0.73,7,40.0033,116.3494
BJW61,48,,1.33,6,40.0159,116.3666
BJW61,49,,1.22,6,40.0196,116.351
BJW61,50,,1.43,6,40.0166,116.3673
BJW62,1,通用健康大厦(北门),2.57,28,39.8872,116.3113
BJW62,2,国海广场A座,0.72,13,39.9085,116.3138
BJW62,3,海育大厦,0.51,12,39.9092,116.3115
BJW62,4,翠微路十六号宿舍区,0.21,12,39.911,116.3036
BJW62,5,北京城乡华懋商厦,0.17,11,39.909,116.3072
BJW62,6,翠微大厦,0.31,10,39.908,116.303
BJW62,7,光耀东方中心写字楼,1.77,9,39.9251,116.312
BJW62,8,翠微路17号院,0.38,9,39.9082,116.3017
BJW62,9,,0.59,8,39.9093,116.3125
BJW62,10,东FULOU楼,4.43,7,39.8886,116.2617
BJW62,11,天行建商务大厦,0.45,7,39.9084,116.3007
BJW62,12,翠微路·甲10号院,0.47,7,39.9136,116.3028
BJW62,13,盛今佳园,1.73,6,39.8945,116.3084
BJW62,14,哈根达斯(翠微广场店),0.18,6,39.9083,116.306
BJW62,15,印象摩梭(公主坟城乡购物中心店),0.22,6,39.9084,116.3072
BJW62,16,世纪经贸大厦B座,2.24,6,39.9297,116.3109
BJW62,17,国海广场C座,0.62,6,39.9095,116.3128
BJW62,18,中塔园,1.11,6,39.9199,116.3049
BJW62,19,国海广场C座,0.59,5,39.9149,116.3031
BJW62,20,彩电中心宿舍小区,0.96,5,39.9099,116.3169
BJW62,21,宽境大宅,0.33,5,39.9104,116.3094
BJW62,22,海育大厦,0.5,5,39.9092,116.3114
BJW62,23,紫金长安,2.27,5,39.9159,116.2802
BJW62,24,首都师范大学北二院女生公寓,3.08,4,39.9372,116.3117
BJW62,25,,1.52,4,39.8963,116.3056
BJW62,26,首开集团莲花小区,1.53,4,39.8962,116.3046
BJW62,27,三虎桥南路25号院,2.65,4,39.9329,116.3137
BJW62,28,,0.96,4,39.9095,116.2943
BJW62,29,国海广场B座,0.66,4,39.9091,116.3133
BJW62,30,世纪经贸大厦A座,2.18,4,39.9291,116.3109
BJW62,31,,0.21,4,39.9088,116.3075
BJW62,32,梅地亚电视中心有限公司写字楼A座,1.3,4,39.9083,116.3207
BJW62,33,,2.08,4,39.9265,116.3169
BJW62,34,,0.75,4,39.912,116.314
BJW62,35,海淀九号,2.22,4,39.8907,116.2987
BJW62,36,金隅大成玲珑天地160号楼,3.51,4,39.932,116.2762
BJW62,37,,3.25,4,39.9392,116.3059
BJW62,38,上海餐厅(海育大厦店),0.52,4,39.9093,116.3116
BJW62,39,,3.45,4,39.9316,116.2766
BJW62,40,,3.44,4,39.9093,116.2653
BJW62,41,,0.2,4,39.9088,116.3074
BJW62,42,盛今佳园,1.76,4,39.8942,116.3075
BJW62,43,,0.18,3,39.9083,116.3054
BJW62,44,颐源居,0.6,3,39.9153,116.3058
BJW62,45,,0.52,3,39.9146,116.306
BJW62,46,,1.05,3,39.9194,116.3054
BJW62,47,,1.49,3,39.9233,116.3052
BJW62,48,,1.8,3,39.9261,116.3051
BJW62,49,,1.34,3,39.8983,116.3016
BJW62,50,明日家园-物业楼,2.51,3,39.9016,116.2782
BJW60,1,双城国际,0.99,27,39.9205,116.4633
BJW60,2,环球金融中心,0.58,25,39.9187,116.459
BJW60,3,友邦金融中心,1.41,24,39.9277,116.4625
BJW60,4,天阶大厦,0.19,23,39.9161,116.4531
BJW60,5,嘉铭中心B座,1.34,23,39.9281,116.4602
BJW60,6,国贸大厦(中国国际贸易中心北区),0.75,23,39.9126,116.4581
BJW60,7,光华路SOHO2C座,0.46,22,39.9136,116.4527
BJW60,8,远洋·光华国际C座,0.38,22,39.915,116.4551
BJW60,9,新城国际3期,0.24,21,39.9176,116.4551
BJW60,10,国贸大厦A座,0.8,19,39.9123,116.4585
BJW60,11,北京光华路五号院,0.55,19,39.914,116.4566
BJW60,12,光华路SOHO2D座,0.39,19,39.9142,116.4528
BJW60,13,世贸国际公寓,0.28,18,39.9152,116.4525
BJW60,14,,0.24,18,39.9182,116.4551
BJW60,15,万通中心D座,0.47,17,39.9197,116.4572
BJW60,16,,0.29,16,39.9182,116.4556
BJW60,17,新城国际1期,0.42,16,39.9182,116.4572
BJW60,18,环球金融中心,0.6,16,39.9185,116.4593
BJW60,19,中骏世界城A座,0.05,16,39.9173,116.4526
BJW60,20,财富金融中心,0.71,16,39.9177,116.4606
BJW60,21,远洋·光华国际AB座,0.27,15,39.9158,116.4543
BJW60,22,天阶大厦,0.18,15,39.9161,116.4529
BJW60,23,北京财富中心公寓,0.56,15,39.9161,116.4585
BJW60,24,国贸3期B座,0.89,14,39.9129,116.4606
BJW60,25,三里屯4号院,1.73,14,39.933,116.4561
BJW60,26,科锐国际,1.41,14,39.9193,116.4359
BJW60,27,农丰里小区,0.92,14,39.9259,116.4534
BJW60,28,,0.43,14,39.9195,116.4567
BJW60,29,国贸公寓,0.9,14,39.9106,116.4575
BJW60,30,世贸国际公寓,0.28,13,39.9152,116.4526
BJW60,31,核桃园北里,1.0,13,39.9257,116.4577
BJW60,32,建国门外外交公寓,1.49,13,39.9106,116.4375
BJW60,33,北京财富中心写字楼A座,0.7,13,39.916,116.4602
BJW60,34,远洋·光华国际A座,0.34,12,39.915,116.4541
BJW60,35,朝外SOHOB座,0.31,12,39.9199,116.4545
BJW60,36,财富金融中心,0.72,12,39.9178,116.4607
BJW60,37,呼家楼南里小区10号楼,1.21,11,39.9195,116.4663
BJW60,38,新城国际3期,0.23,11,39.9177,116.455
BJW60,39,中骏世界城B座,0.06,11,39.9182,116.4526
BJW60,40,,0.54,11,39.914,116.4565
BJW60,41,,1.74,11,39.928,116.4677
BJW60,42,东大桥路小区,0.58,11,39.9135,116.4483
BJW60,43,北京财富中心写字楼,0.74,11,39.9161,116.4607
BJW60,44,悠唐国际B座,1.29,11,39.9211,116.4378
BJW60,45,万通中心C座(景华北街),0.43,11,39.9188,116.4571
BJW60,46,SOHO尚都南塔,0.08,10,39.9177,116.4533
BJW60,47,,0.77,10,39.9204,116.4606
BJW60,48,新城国际4期,0.29,10,39.9189,116.4553
BJW60,49,世茂·宫园B座,1.27,10,39.9272,116.4605
BJW60,50,,0.44,10,39.9137,116.452
BJW34,1,理想国际大厦,0.82,135,39.9845,116.31
BJW34,2,融科资讯中心C座北楼,1.12,63,39.9835,116.3265
BJW34,3,京东科技大厦,1.48,60,39.976,116.3324
BJW34,4,理想国际大厦,0.82,52,39.9775,116.3057
BJW34,5,好未来教育(中关村金融大厦店),0.14,51,39.9782,116.3136
BJW34,6,鼎好DH3-B座,0.62,42,39.9838,116.3143
BJW34,7,鼎好DH3大厦,0.67,40,39.9843,116.3146
BJW34,8,鼎好DH3大厦A座,0.69,33,39.9845,116.3144
BJW34,9,,0.31,32,39.9776,116.3118
BJW34,10,欧美汇大厦,0.31,32,39.9802,116.3126
BJW34,11,北大科技大厦(南门),1.31,30,39.9901,116.3157
BJW34,12,北京大学中关新园2号楼,1.35,30,39.9901,116.3189
BJW34,13,中关村大厦,0.12,29,39.9777,116.3164
BJW34,14,e世界财富中心A座(四通大厦西南),0.34,28,39.9814,116.3156
BJW34,15,北京大学中关新园2号楼,1.23,26,39.9892,116.3178
BJW34,16,海淀文化艺术大厦A座,0.41,26,39.9765,116.3194
BJW34,17,京东科技大厦,1.57,25,39.9758,116.3334
BJW34,18,中国卫星通信大厦,1.17,25,39.977,116.3289
BJW34,19,北京大学中关新园2号楼,1.23,24,39.9892,116.318
BJW34,20,海淀南路24号院,0.72,24,39.9846,116.3131
BJW34,21,,0.72,24,39.9743,116.3087
BJW34,22,,0.98,23,39.9866,116.3115
BJW34,23,互联网金融中心,0.22,23,39.9794,116.3131
BJW34,24,泫舞舞蹈工作室(新中关购物中心B座店),0.05,23,39.9784,116.3158
BJW34,25,科城大厦,0.98,23,39.9826,116.3052
BJW34,26,立方·庭,0.6,22,39.9807,116.3089
BJW34,27,北京大学畅春新园,1.76,22,39.9918,116.3044
BJW34,28,泛亚大厦,0.47,22,39.9756,116.3195
BJW34,29,互联网金融中心,0.21,21,39.9793,116.3131
BJW34,30,微软亚太研发集团大厦(微软总部),0.5,21,39.9806,116.3102
BJW34,31,新中关大厦,0.0,20,39.9783,116.3153
BJW34,32,创富大厦,0.61,20,39.9786,116.3081
BJW34,33,中关村公馆,0.33,20,39.9774,116.3116
BJW34,34,北京大学畅春园东院,1.9,20,39.9928,116.3035
BJW34,35,欧美汇大厦,0.3,20,39.9802,116.3128
BJW34,36,海淀路社区,0.87,19,39.9858,116.3124
BJW34,37,中国人民大学东风3楼,1.13,18,39.9684,116.3182
BJW34,38,丹棱SOHO,0.15,18,39.9783,116.3135
BJW34,39,北京大学中关园北区,1.42,18,39.9903,116.3211
BJW34,40,,0.33,17,39.9796,116.3118
BJW34,41,海龙大厦L座,0.49,17,39.9827,116.3149
BJW34,42,,1.48,16,39.9795,116.3326
BJW34,43,,0.77,15,39.9821,116.3077
BJW34,44,,0.82,15,39.9845,116.3101
BJW34,45,中关村皇冠假日酒店写字楼,0.73,14,39.9755,116.323
BJW34,46,苏园公寓小筑,1.47,14,39.9657,116.3206
BJW34,47,魏公村路8号院,2.55,14,39.9554,116.3171
BJW34,48,,0.72,14,39.9846,116.3132
BJW34,49,远中悦莱,0.45,13,39.9774,116.3101
BJW34,50,远中悦莱,0.5,13,39.9774,116.3095
SHBS57,1,鸿企中心,0.14,34,31.2489,121.4105
SHBS57,2,高·尚领域国际购物城,0.3,33,31.2523,121.4081
SHBS57,3,中海中心A座,0.12,30,31.2499,121.4085
SHBS57,4,大都会海逸公寓,0.62,28,31.2551,121.4072
SHBS57,5,中海海堂国际服务公寓(上海),0.33,22,31.2488,121.4129
SHBS57,6,大都会海逸公寓,0.72,20,31.2558,121.4064
SHBS57,7,中海海堂国际服务公寓(上海),0.34,17,31.2485,121.4129
SHBS57,8,芝川新苑,1.14,14,31.2583,121.4027
SHBS57,9,大华虎城·商务中心,2.14,14,31.269,121.4134
SHBS57,10,中环家园二期,1.4,14,31.2621,121.4139
SHBS57,11,真如境(建设中),0.15,13,31.2491,121.4109
SHBS57,12,大都会海逸公寓,0.71,13,31.256,121.4073
SHBS57,13,瑞幸咖啡(电科大厦店),0.68,13,31.2447,121.4133
SHBS57,14,真西新苑,1.31,12,31.2484,121.3961
SHBS57,15,LOVE大都会,0.44,12,31.2534,121.4075
SHBS57,16,,0.94,11,31.2551,121.4019
SHBS57,17,,0.34,11,31.2529,121.4107
SHBS57,18,煌泰泰·大华社区食堂(澳洲广场店),2.63,11,31.2733,121.4145
SHBS57,19,品尊·和美广场,1.2,11,31.2557,121.4205
SHBS57,20,高·尚领域领寓北区,0.7,11,31.2562,121.4086
SHBS57,21,龙柏园,1.61,11,31.2495,121.4267
SHBS57,22,,0.34,10,31.2529,121.4088
SHBS57,23,恒盛鼎城圣都汇,3.75,10,31.2784,121.3884
SHBS57,24,怡丰尚泊公寓,0.91,10,31.2553,121.4024
SHBS57,25,中海臻如府,0.31,10,31.2502,121.413
SHBS57,26,贝壳海盐公寓(中宁路店),0.46,10,31.2481,121.4141
SHBS57,27,中海臻如府2期,0.27,10,31.2501,121.4126
SHBS57,28,中海臻如府2期,0.24,10,31.2505,121.4122
SHBS57,29,武宁智慧园,1.07,9,31.2424,121.4166
SHBS57,30,中海中心A座,0.13,9,31.2501,121.4084
SHBS57,31,天汇广场1期,0.93,9,31.2558,121.4027
SHBS57,32,大华水岸蓝桥,2.81,9,31.2752,121.4079
SHBS57,33,中海臻如府3期,0.48,9,31.2505,121.4148
SHBS57,34,居轩阁棋牌茶室(普陀店),1.0,9,31.259,121.409
SHBS57,35,中关村公寓,1.13,9,31.2414,121.4161
SHBS57,36,,0.36,9,31.2532,121.4104
SHBS57,37,领寓高·尚领域南区,0.28,8,31.2524,121.4089
SHBS57,38,,0.31,8,31.2527,121.4089
SHBS57,39,,0.9,8,31.2575,121.4061
SHBS57,40,,0.38,8,31.2497,121.4137
SHBS57,41,大华·朗香花园三期,8.39,8,31.3205,121.3783
SHBS57,42,怡丰尚泊公寓,0.94,8,31.2559,121.4027
SHBS57,43,上海星荟公寓,2.12,8,31.2552,121.4312
SHBS57,44,,1.91,8,31.2604,121.3937
SHBS57,45,中海中心E座,0.23,8,31.2493,121.412
SHBS57,46,梅岭新村,1.69,8,31.243,121.394
SHBS57,47,领寓高·尚领域二期,0.45,7,31.254,121.4101
SHBS57,48,汉堡王(上海中海环宇城MAX购物中心),0.0,7,31.25,121.4098
SHBS57,49,,2.24,7,31.2689,121.4016
SHBS57,50,龙盛佳苑,3.83,7,31.2822,121.4241
BJW59,1,光大大厦,0.19,34,39.9067,116.3467
BJW59,2,三里河二区A区,0.5,25,39.9124,116.3446
BJW59,3,电台宿舍,0.54,24,39.9047,116.3499
BJW59,4,国宏大厦C座,0.85,21,39.9055,116.3357
BJW59,5,国宏大厦,0.81,18,39.9057,116.3361
BJW59,6,中铁铁龙大厦,0.66,17,39.9137,116.3469
BJW59,7,,0.39,16,39.9046,116.3467
BJW59,8,木樨地北里东区,0.51,16,39.9056,116.34
BJW59,9,,0.19,15,39.9081,116.3429
BJW59,10,光大大厦,0.2,15,39.9069,116.3471
BJW59,11,会城门社区1区,1.12,15,39.9039,116.3331
BJW59,12,大成广场,1.4,15,39.8975,116.3543
BJW59,13,西城金茂中心,0.55,14,39.9066,116.3514
BJW59,14,索易商捷(英蓝国际)商务中心,1.78,14,39.9206,116.3579
BJW59,15,核建大厦,2.73,14,39.9319,116.3382
BJW59,16,金融街(月坛)中心,1.09,13,39.9151,116.3539
BJW59,17,水科院大厦C座,1.34,13,39.9114,116.3301
BJW59,18,月坛社会组织服务楼,0.75,12,39.9147,116.3456
BJW59,19,,1.09,12,39.9144,116.3548
BJW59,20,国宏大厦C座,0.84,12,39.9055,116.3358
BJW59,21,白云大厦,0.35,12,39.9054,116.3427
BJW59,22,国家信息中心大厦,0.76,12,39.9086,116.3363
BJW59,23,京饮华天商场,0.79,12,39.9142,116.3409
BJW59,24,中国建设银行大厦,1.31,12,39.9137,116.3586
BJW59,25,月坛南街31号院,0.73,11,39.9143,116.3473
BJW59,26,西城青年林(街心花园),1.27,11,39.8974,116.3509
BJW59,27,汤城小厨(复兴门长安商场店),0.01,10,39.9079,116.3452
BJW59,28,工会大楼,0.15,10,39.9066,116.3456
BJW59,29,,1.12,10,39.9112,116.3328
BJW59,30,国宏大厦,0.82,10,39.9056,116.3361
BJW59,31,,1.5,10,39.9005,116.3599
BJW59,32,三里河一区5号院,0.93,10,39.9163,116.3443
BJW59,33,复兴门外社区服务站,0.28,10,39.9067,116.348
BJW59,34,,0.58,10,39.9029,116.3471
BJW59,35,月坛南街甲1号院3号楼,1.14,9,39.9142,116.3557
BJW59,36,复兴路乙4号院,1.26,9,39.9053,116.3308
